Task_ID,Task_Name,Priority,Deadline,Estimated_Time,Task_Type,Dependency,Employee_ID,Completion_Status,Urgency_Score,Days_Left,Normalized_Urgency,Dependency_Count,Status
2736,Analysis - API Optimization,3,17-11-2025,3,Analysis,"2602,2581,2379",102,Incomplete,1,189,0.1,0,Pending
217,Analysis - Code Refactoring,3,02-08-2025,8,Analysis,"206,216",467,Incomplete,8,82,0.8,3,Pending
153,Planning - Resource Allocation,2,18-04-2025,8,Planning,150,311,Incomplete,10,24,1.0,2,Overdue
4121,Meeting - Retrospective,2,15-12-2025,7,Meeting,"2970,3409,2220",503,Complete,2,217,0.2,3,Complete
4013,Analysis - Database Migration,3,16-09-2025,3,Analysis,"2865,1130,903",272,Incomplete,7,127,0.7,2,Pending
608,Planning - Budget Report,1,10-07-2025,4,Planning,,379,Complete,2,59,0.2,2,Complete
3288,Planning - Progress Review,1,27-11-2025,5,Planning,,316,Incomplete,8,199,0.8,1,Pending
1851,Planning - Budget Report,2,06-06-2025,5,Planning,665,143,Complete,7,25,0.7,0,Complete
4477,Analysis - Database Migration,2,02-10-2025,5,Analysis,"1542,393",172,Incomplete,4,143,0.4,1,Pending
1099,Planning - Roadmap,1,03-07-2025,6,Planning,267,218,Incomplete,9,52,0.9,0,Pending
3528,Analysis - Code Refactoring,2,08-08-2025,4,Analysis,,115,Incomplete,2,88,0.2,3,Pending
824,Analysis - Performance Tuning,2,04-07-2025,4,Analysis,322,589,Complete,1,53,0.1,2,Complete
3524,Analysis - Performance Tuning,2,09-08-2025,2,Analysis,2026,530,Complete,1,89,0.1,3,Complete
2297,Review - Experiment Design,1,10-07-2025,1,Review,1704,149,Incomplete,7,59,0.7,0,Pending
2351,Review - Research Paper,3,13-12-2025,8,Review,,131,Complete,7,215,0.7,1,Complete
3339,Review - Experiment Design,3,12-11-2025,2,Review,"512,3153,1676",366,Complete,9,184,0.9,2,Complete
4255,Planning - Roadmap,1,07-09-2025,7,Planning,"3103,121",559,Complete,6,118,0.6,2,Complete
2340,Review - Thesis Chapter,2,01-10-2025,1,Review,"835,1001,1172",594,Incomplete,5,142,0.5,2,Pending
1770,Analysis - Performance Tuning,3,12-09-2025,6,Analysis,"1652,443,108",162,Complete,2,123,0.2,0,Complete
3667,Meeting - Sprint Planning,3,12-08-2025,4,Meeting,"1313,384",590,Incomplete,3,92,0.3,2,Pending
2611,Review - Research Paper,3,17-04-2025,6,Review,"212,2595,960",599,Incomplete,9,25,0.9,1,Overdue
1684,Planning - Progress Review,1,23-03-2026,2,Planning,100,330,Complete,2,315,0.2,3,Complete
3839,Planning - Resource Allocation,2,15-12-2025,7,Planning,3636,461,Incomplete,4,217,0.4,1,Pending
4592,Review - Thesis Chapter,1,08-04-2025,8,Review,"3922,1270,355",294,Incomplete,2,34,0.2,0,Overdue
3509,Planning - Progress Review,2,10-11-2025,7,Planning,1606,358,Incomplete,7,182,0.7,0,Pending
2601,Review - Experiment Design,3,16-03-2026,8,Review,,446,Complete,10,308,1.0,1,Complete
922,Meeting - Sprint Planning,2,25-11-2025,4,Meeting,199,580,Complete,3,197,0.3,2,Complete
4113,Analysis - Performance Tuning,1,09-01-2026,2,Analysis,,546,Incomplete,4,242,0.4,1,Pending
3934,Planning - Progress Review,3,21-11-2025,5,Planning,"2509,763",295,Incomplete,9,193,0.9,1,Pending
118,Analysis - Database Migration,1,08-07-2025,5,Analysis,,460,Complete,7,57,0.7,3,Complete
2802,Planning - Progress Review,1,17-12-2025,2,Planning,"2158,999",468,Incomplete,5,219,0.5,0,Pending
4545,Analysis - Performance Tuning,2,09-09-2025,2,Analysis,1869,459,Incomplete,10,120,1.0,0,Pending
532,Review - Research Paper,2,29-11-2025,3,Review,,341,Incomplete,4,201,0.4,2,Pending
3975,Planning - Roadmap,3,03-07-2025,4,Planning,"107,1576,24",264,Incomplete,10,52,1.0,0,Pending
3296,Planning - Budget Report,3,01-12-2025,6,Planning,"2649,2714,2319",440,Incomplete,1,203,0.1,0,Pending
3573,Meeting - Sprint Planning,1,28-11-2025,3,Meeting,3165,397,Incomplete,1,200,0.1,0,Pending
1493,Planning - Resource Allocation,1,19-04-2025,7,Planning,"819,475",359,Incomplete,9,23,0.9,0,Overdue
3665,Planning - Resource Allocation,3,12-04-2025,6,Planning,,187,Incomplete,1,30,0.1,2,Overdue
1501,Planning - Progress Review,1,16-09-2025,8,Planning,"821,286",244,Incomplete,9,127,0.9,0,Pending
3572,Meeting - Client Call,1,16-08-2025,6,Meeting,933,108,Incomplete,6,96,0.6,1,Pending
460,Meeting - Retrospective,1,28-07-2025,4,Meeting,"72,1",379,Incomplete,7,77,0.7,0,Pending
2147,Review - Documentation,3,17-02-2026,3,Review,"333,1191,2032",459,Complete,5,281,0.5,1,Complete
2063,Analysis - API Optimization,2,29-06-2025,4,Analysis,"1212,733",358,Complete,7,48,0.7,0,Complete
2304,Meeting - Team Sync,2,27-08-2025,6,Meeting,"962,658,1122",366,Incomplete,3,107,0.3,3,Pending
3986,Analysis - Performance Tuning,3,10-02-2026,4,Analysis,"1340,1423",229,Incomplete,2,274,0.2,2,Pending
4800,Analysis - Performance Tuning,3,04-09-2025,8,Analysis,,206,Incomplete,3,115,0.3,2,Pending
4641,Meeting - Client Call,2,02-04-2025,6,Meeting,,302,Incomplete,8,40,0.8,1,Overdue
1416,Review - Research Paper,1,07-09-2025,2,Review,"1367,323,976",539,Complete,7,118,0.7,1,Complete
3744,Meeting - Team Sync,1,18-01-2026,7,Meeting,"3268,1125,2946",301,Incomplete,1,251,0.1,2,Pending
4964,Planning - Resource Allocation,2,22-01-2026,3,Planning,4317,214,Incomplete,6,255,0.6,0,Pending
3657,Planning - Roadmap,1,28-09-2025,3,Planning,"1297,3344,125",194,Incomplete,8,139,0.8,3,Pending
3540,Planning - Roadmap,3,06-06-2025,5,Planning,,512,Complete,4,25,0.4,1,Complete
3132,Review - Research Paper,1,23-07-2025,3,Review,"1285,2735,1031",571,Incomplete,5,72,0.5,1,Pending
3158,Meeting - Sprint Planning,1,20-11-2025,3,Meeting,"2136,501,913",474,Complete,2,192,0.2,0,Complete
3127,Analysis - Code Refactoring,3,05-07-2025,7,Analysis,"74,1971",169,Complete,6,54,0.6,1,Complete
1994,Review - Thesis Chapter,1,21-03-2026,5,Review,1643,304,Complete,8,313,0.8,2,Complete
4509,Planning - Progress Review,3,29-07-2025,8,Planning,"2709,3457,2690",186,Complete,9,78,0.9,3,Complete
4056,Analysis - Database Migration,3,14-11-2025,4,Analysis,,560,Complete,7,186,0.7,0,Complete
2620,Review - Experiment Design,3,11-11-2025,1,Review,1844,201,Incomplete,7,183,0.7,1,Pending
5000,Planning - Roadmap,2,15-11-2025,7,Planning,"2526,2080,3789",162,Incomplete,6,187,0.6,3,Pending
52,Planning - Progress Review,2,24-04-2025,3,Planning,,152,Incomplete,3,0,0.3,1,Overdue
3188,Meeting - Team Sync,2,13-01-2026,5,Meeting,"380,634",177,Incomplete,4,246,0.4,0,Pending
4649,Planning - Progress Review,3,12-11-2025,5,Planning,,388,Complete,2,184,0.2,2,Complete
4753,Meeting - Retrospective,3,08-12-2025,5,Meeting,,226,Complete,1,210,0.1,3,Complete
1778,Meeting - Team Sync,1,20-10-2025,6,Meeting,,407,Incomplete,2,161,0.2,3,Pending
3185,Meeting - Team Sync,3,25-06-2025,6,Meeting,"342,860",156,Incomplete,7,44,0.7,2,Pending
4222,Review - Research Paper,3,28-09-2025,3,Review,,197,Complete,4,139,0.4,2,Complete
1274,Meeting - Retrospective,2,26-06-2025,2,Meeting,"566,839,85",560,Incomplete,4,45,0.4,0,Pending
1079,Analysis - Code Refactoring,3,13-11-2025,6,Analysis,"382,777,952",164,Incomplete,4,185,0.4,1,Pending
1767,Review - Research Paper,1,18-10-2025,1,Review,"1026,866,727",394,Incomplete,3,159,0.3,0,Pending
3428,Planning - Progress Review,2,29-11-2025,2,Planning,137,385,Incomplete,7,201,0.7,3,Pending
2731,Analysis - API Optimization,3,06-07-2025,7,Analysis,"2709,785",557,Incomplete,7,55,0.7,3,Pending
450,Analysis - API Optimization,3,02-04-2025,6,Analysis,"121,197,139",161,Incomplete,9,40,0.9,2,Overdue
994,Review - Thesis Chapter,2,02-10-2025,4,Review,,182,Complete,6,143,0.6,3,Complete
2617,Planning - Roadmap,3,29-05-2025,3,Planning,,272,Complete,8,17,0.8,1,Complete
4122,Analysis - Database Migration,1,10-09-2025,8,Analysis,"639,1122,3006",152,Complete,4,121,0.4,3,Complete
4687,Analysis - Performance Tuning,2,29-07-2025,4,Analysis,"2365,1884",205,Incomplete,1,78,0.1,3,Pending
3521,Analysis - Database Migration,1,05-03-2026,7,Analysis,1530,158,Incomplete,1,297,0.1,1,Pending
4267,Analysis - Performance Tuning,3,06-05-2025,7,Analysis,,461,Incomplete,7,6,0.7,1,Overdue
1495,Analysis - Code Refactoring,2,03-08-2025,1,Analysis,"712,565,1240",297,Incomplete,5,83,0.5,3,Pending
2056,Analysis - Database Migration,2,02-01-2026,5,Analysis,"293,1222",221,Complete,9,235,0.9,2,Complete
924,Planning - Budget Report,3,17-01-2026,7,Planning,"125,559,429",519,Complete,1,250,0.1,0,Complete
4905,Analysis - API Optimization,2,28-12-2025,5,Analysis,4229,185,Complete,4,230,0.4,2,Complete
3534,Meeting - Sprint Planning,3,28-01-2026,3,Meeting,2183,156,Complete,5,261,0.5,2,Complete
1393,Planning - Roadmap,3,20-05-2025,5,Planning,"1023,733",575,Incomplete,1,8,0.1,0,Pending
954,Planning - Resource Allocation,1,26-01-2026,4,Planning,"872,546,887",127,Incomplete,2,259,0.2,1,Pending
4491,Analysis - Performance Tuning,1,05-04-2025,8,Analysis,"2194,2736",516,Incomplete,3,37,0.3,0,Overdue
4913,Analysis - Database Migration,1,30-06-2025,6,Analysis,4024,200,Complete,7,49,0.7,3,Complete
2928,Planning - Resource Allocation,2,30-12-2025,5,Planning,1140,464,Incomplete,8,232,0.8,3,Pending
1017,Review - Documentation,1,03-02-2026,4,Review,"507,148",339,Complete,3,267,0.3,1,Complete
361,Analysis - Performance Tuning,2,11-01-2026,8,Analysis,349,168,Complete,4,244,0.4,0,Complete
4212,Planning - Progress Review,1,05-11-2025,6,Planning,"921,2352",445,Complete,4,177,0.4,1,Complete
1346,Review - Research Paper,1,07-05-2025,3,Review,"457,227",225,Incomplete,1,5,0.1,3,Overdue
946,Review - Thesis Chapter,2,12-09-2025,6,Review,"711,427,772",523,Incomplete,6,123,0.6,2,Pending
4442,Planning - Roadmap,1,07-04-2025,8,Planning,1704,137,Incomplete,10,35,1.0,3,Overdue
2975,Review - Documentation,3,12-09-2025,7,Review,1867,574,Incomplete,3,123,0.3,1,Pending
2845,Planning - Roadmap,2,17-08-2025,7,Planning,"549,170,1346",175,Incomplete,10,97,1.0,0,Pending
4735,Meeting - Retrospective,3,23-03-2026,2,Meeting,,265,Incomplete,6,315,0.6,0,Pending
1185,Analysis - Database Migration,2,02-05-2025,2,Analysis,296,171,Incomplete,8,10,0.8,3,Overdue
4261,Analysis - Database Migration,2,24-01-2026,5,Analysis,"2992,3121,2580",455,Incomplete,10,257,1.0,0,Pending
2107,Planning - Roadmap,3,14-03-2026,3,Planning,"1890,1858,1841",392,Incomplete,10,306,1.0,2,Pending
3627,Meeting - Team Sync,3,25-04-2025,3,Meeting,3224,272,Incomplete,4,17,0.4,3,Overdue
2855,Meeting - Team Sync,1,05-02-2026,5,Meeting,"1360,34",122,Complete,5,269,0.5,1,Complete
1573,Analysis - API Optimization,3,11-08-2025,4,Analysis,855,415,Complete,7,91,0.7,3,Complete
2266,Meeting - Sprint Planning,1,09-07-2025,5,Meeting,,481,Incomplete,9,58,0.9,1,Pending
2689,Meeting - Retrospective,2,15-04-2025,7,Meeting,,495,Incomplete,3,27,0.3,1,Overdue
3904,Review - Thesis Chapter,1,21-10-2025,7,Review,"819,2523",387,Incomplete,3,162,0.3,1,Pending
4705,Analysis - Performance Tuning,3,11-08-2025,6,Analysis,"1383,1841",366,Incomplete,10,91,1.0,1,Pending
2308,Analysis - Code Refactoring,1,16-06-2025,6,Analysis,,599,Complete,3,35,0.3,1,Complete
828,Review - Documentation,2,26-06-2025,3,Review,"163,496,294",533,Incomplete,7,45,0.7,0,Pending
4479,Meeting - Client Call,2,11-03-2026,5,Meeting,,237,Incomplete,5,303,0.5,2,Pending
371,Analysis - Performance Tuning,1,12-05-2025,8,Analysis,140,584,Complete,6,0,0.6,3,Complete
2111,Planning - Progress Review,2,31-01-2026,4,Planning,"114,844",513,Incomplete,10,264,1.0,0,Pending
2900,Analysis - API Optimization,3,26-02-2026,8,Analysis,,544,Incomplete,2,290,0.2,3,Pending
732,Analysis - Database Migration,3,08-11-2025,1,Analysis,"695,180,608",422,Complete,5,180,0.5,0,Complete
2230,Review - Thesis Chapter,1,02-11-2025,3,Review,,531,Incomplete,10,174,1.0,0,Pending
4461,Analysis - Code Refactoring,1,19-02-2026,6,Analysis,2720,333,Complete,7,283,0.7,1,Complete
3765,Planning - Progress Review,3,26-10-2025,6,Planning,,570,Complete,7,167,0.7,2,Complete
1280,Planning - Resource Allocation,2,10-08-2025,7,Planning,"1195,584,900",582,Incomplete,4,90,0.4,3,Pending
647,Analysis - API Optimization,1,31-03-2026,1,Analysis,402,558,Complete,9,323,0.9,1,Complete
2636,Review - Documentation,3,26-08-2025,1,Review,,314,Incomplete,7,106,0.7,3,Pending
658,Review - Thesis Chapter,1,15-03-2026,2,Review,,576,Complete,8,307,0.8,1,Complete
2606,Review - Documentation,2,22-12-2025,8,Review,,137,Incomplete,4,224,0.4,2,Pending
1845,Planning - Roadmap,3,25-04-2025,8,Planning,1763,272,Incomplete,6,17,0.6,3,Overdue
4357,Review - Experiment Design,2,24-12-2025,2,Review,"3595,637,3949",181,Complete,3,226,0.3,3,Complete
3229,Review - Research Paper,1,03-01-2026,6,Review,,566,Incomplete,5,236,0.5,2,Pending
3823,Analysis - Code Refactoring,3,03-10-2025,5,Analysis,"554,1310,1686",216,Incomplete,6,144,0.6,3,Pending
3003,Meeting - Sprint Planning,3,26-11-2025,4,Meeting,"1872,1413",213,Incomplete,2,198,0.2,3,Pending
1966,Meeting - Retrospective,3,10-06-2025,5,Meeting,"18,818,1579",450,Complete,10,29,1.0,1,Complete
13,Analysis - API Optimization,2,28-07-2025,4,Analysis,,113,Incomplete,4,105,0.4,1,Pending
1554,Meeting - Sprint Planning,1,22-09-2025,5,Meeting,1442,355,Incomplete,1,133,0.1,2,Pending
2445,Planning - Resource Allocation,2,27-01-2026,8,Planning,"1383,332,711",425,Incomplete,2,260,0.2,3,Pending
68,Planning - Team Meeting,1,24-04-2025,4,Planning,,168,Complete,9,0,0.9,1,Overdue
2334,Meeting - Retrospective,2,12-01-2026,6,Meeting,"965,1924,685",302,Complete,7,245,0.7,3,Complete
4803,Analysis - API Optimization,3,10-02-2026,7,Analysis,,569,Incomplete,10,274,1.0,1,Pending
4246,Planning - Progress Review,1,15-10-2025,4,Planning,"2681,3808",405,Incomplete,1,156,0.1,0,Pending
1885,Review - Documentation,2,14-08-2025,4,Review,"766,1371",107,Complete,9,94,0.9,3,Complete
3876,Analysis - Database Migration,3,04-12-2025,5,Analysis,3678,517,Incomplete,2,206,0.2,3,Pending
2303,Meeting - Team Sync,3,23-02-2026,7,Meeting,,386,Complete,5,287,0.5,0,Complete
3323,Meeting - Retrospective,2,23-01-2026,3,Meeting,"2094,1923,247",557,Incomplete,7,256,0.7,2,Pending
1748,Planning - Resource Allocation,2,03-10-2025,2,Planning,,527,Incomplete,9,144,0.9,0,Pending
4091,Analysis - Database Migration,2,10-09-2025,4,Analysis,"446,1608",556,Complete,3,121,0.3,1,Complete
324,Planning - Resource Allocation,1,20-10-2025,7,Planning,,105,Complete,5,161,0.5,3,Complete
1093,Analysis - Database Migration,1,12-11-2025,7,Analysis,34,558,Incomplete,10,184,1.0,0,Pending
3569,Analysis - API Optimization,2,01-06-2025,1,Analysis,"1449,3561,234",314,Incomplete,2,20,0.2,0,Pending
472,Planning - Progress Review,1,27-08-2025,7,Planning,"31,179",272,Complete,2,107,0.2,0,Complete
661,Analysis - Database Migration,1,08-01-2026,8,Analysis,,249,Incomplete,7,241,0.7,3,Pending
1298,Meeting - Sprint Planning,1,03-09-2025,2,Meeting,859,320,Complete,10,114,1.0,3,Complete
1090,Review - Thesis Chapter,2,22-11-2025,3,Review,,590,Complete,4,194,0.4,3,Complete
4537,Meeting - Retrospective,2,19-11-2025,1,Meeting,"1985,2549",387,Incomplete,7,191,0.7,2,Pending
4015,Review - Experiment Design,3,01-06-2025,7,Review,2347,219,Complete,1,20,0.1,0,Complete
1188,Meeting - Retrospective,1,28-03-2026,6,Meeting,,440,Complete,5,320,0.5,2,Complete
15,Meeting - General Task,3,28-08-2025,1,Meeting,,115,Incomplete,6,136,0.6,1,Pending
3527,Planning - Roadmap,2,19-03-2026,1,Planning,3374,329,Incomplete,4,311,0.4,0,Pending
3374,Meeting - Team Sync,3,01-03-2026,8,Meeting,"715,2874",218,Complete,3,293,0.3,0,Complete
3222,Meeting - Sprint Planning,2,29-09-2025,8,Meeting,"2672,575",542,Complete,1,140,0.1,2,Complete
1553,Planning - Progress Review,3,19-06-2025,7,Planning,"608,1097,1356",566,Incomplete,8,38,0.8,1,Pending
1471,Analysis - Performance Tuning,1,16-08-2025,3,Analysis,298,171,Complete,6,96,0.6,3,Complete
4319,Meeting - Team Sync,2,20-12-2025,8,Meeting,,384,Complete,3,222,0.3,3,Complete
137,Analysis - Code Refactoring,1,12-10-2025,5,Analysis,97,388,Complete,9,153,0.9,0,Complete
2717,Planning - Progress Review,1,01-02-2026,4,Planning,,209,Incomplete,1,265,0.1,3,Pending
2000,Planning - Budget Report,1,11-02-2026,5,Planning,"508,1779",304,Complete,9,275,0.9,3,Complete
867,Review - Documentation,2,01-07-2025,3,Review,,472,Incomplete,3,50,0.3,2,Pending
3207,Planning - Progress Review,2,13-03-2026,1,Planning,2407,303,Incomplete,6,305,0.6,0,Pending
495,Meeting - Team Sync,1,13-11-2025,6,Meeting,,247,Complete,3,185,0.3,3,Complete
1297,Planning - Resource Allocation,3,10-04-2025,3,Planning,"619,119",583,Incomplete,2,32,0.2,2,Overdue
1440,Analysis - API Optimization,3,06-11-2025,3,Analysis,,547,Incomplete,8,178,0.8,2,Pending
2153,Meeting - Team Sync,2,03-02-2026,5,Meeting,,377,Incomplete,1,267,0.1,3,Pending
2968,Meeting - Team Sync,2,22-01-2026,2,Meeting,1823,475,Incomplete,8,255,0.8,2,Pending
3259,Planning - Budget Report,3,18-07-2025,5,Planning,3001,570,Incomplete,4,67,0.4,1,Pending
19,Meeting - General Task,2,17-04-2025,5,Meeting,,119,Incomplete,10,0,1.0,1,Overdue
415,Meeting - Sprint Planning,1,24-06-2025,4,Meeting,206,580,Incomplete,1,43,0.1,2,Pending
191,Analysis - API Optimization,3,18-10-2025,8,Analysis,"37,80,71",478,Complete,4,159,0.4,2,Complete
2443,Review - Thesis Chapter,1,18-09-2025,7,Review,"591,1596,1224",186,Incomplete,4,129,0.4,3,Pending
2031,Review - Experiment Design,3,10-10-2025,4,Review,377,428,Complete,3,151,0.3,1,Complete
2221,Meeting - Team Sync,2,04-08-2025,5,Meeting,"468,46,1906",124,Complete,3,84,0.3,2,Complete
4238,Review - Thesis Chapter,1,10-06-2025,6,Review,"209,1464",592,Complete,3,29,0.3,1,Complete
2947,Planning - Budget Report,2,10-10-2025,4,Planning,"1779,2133",316,Incomplete,6,151,0.6,2,Pending
3529,Planning - Resource Allocation,1,13-07-2025,5,Planning,228,324,Incomplete,7,62,0.7,0,Pending
4008,Analysis - Performance Tuning,2,20-11-2025,1,Analysis,"2263,1739,3731",491,Incomplete,3,192,0.3,3,Pending
4233,Review - Experiment Design,3,17-03-2026,7,Review,"4133,36,1906",215,Incomplete,9,309,0.9,2,Pending
714,Planning - Roadmap,1,22-02-2026,8,Planning,"269,137,605",218,Incomplete,4,286,0.4,3,Pending
677,Review - Research Paper,2,02-06-2025,6,Review,,220,Complete,4,21,0.4,3,Complete
373,Analysis - Performance Tuning,2,11-06-2025,2,Analysis,314,214,Incomplete,6,30,0.6,2,Pending
1945,Review - Documentation,2,08-02-2026,7,Review,1673,330,Incomplete,8,272,0.8,3,Pending
4526,Review - Documentation,1,28-02-2026,4,Review,"1508,3994,720",506,Incomplete,2,292,0.2,2,Pending
2738,Analysis - Performance Tuning,2,30-09-2025,1,Analysis,"137,1419",250,Complete,7,141,0.7,1,Complete
4976,Meeting - Sprint Planning,3,05-05-2025,1,Meeting,"2368,1216",117,Incomplete,6,7,0.6,2,Overdue
1060,Analysis - Database Migration,3,29-10-2025,7,Analysis,"241,613,503",306,Incomplete,9,170,0.9,1,Pending
1919,Review - Research Paper,1,03-07-2025,1,Review,,541,Incomplete,9,52,0.9,1,Pending
88,Planning - Budget Report,2,24-04-2025,4,Planning,,188,Incomplete,9,0,0.9,1,Overdue
4180,Review - Experiment Design,1,14-05-2025,2,Review,2217,422,Incomplete,4,2,0.4,0,Pending
1552,Meeting - Retrospective,2,14-06-2025,8,Meeting,,465,Complete,4,33,0.4,3,Complete
3067,Analysis - Database Migration,1,15-08-2025,6,Analysis,"3032,619",331,Incomplete,1,95,0.1,0,Pending
3435,Planning - Progress Review,2,18-02-2026,5,Planning,"3036,3283",561,Complete,7,282,0.7,3,Complete
4270,Meeting - Sprint Planning,2,09-09-2025,7,Meeting,"3445,3175",546,Incomplete,5,120,0.5,0,Pending
1575,Analysis - Database Migration,3,02-01-2026,3,Analysis,"1049,1334",175,Incomplete,1,235,0.1,2,Pending
4889,Analysis - Code Refactoring,1,04-02-2026,3,Analysis,"4278,3894,3926",538,Incomplete,1,268,0.1,3,Pending
2354,Analysis - Code Refactoring,3,27-06-2025,8,Analysis,"720,1543,959",218,Complete,5,46,0.5,3,Complete
585,Meeting - Client Call,2,27-01-2026,4,Meeting,,186,Incomplete,4,260,0.4,0,Pending
2271,Review - Thesis Chapter,1,21-11-2025,2,Review,,568,Incomplete,3,193,0.3,2,Pending
227,Meeting - Retrospective,2,29-01-2026,3,Meeting,"115,64,72",290,Incomplete,2,262,0.2,2,Pending
851,Meeting - Sprint Planning,1,25-04-2025,5,Meeting,291,134,Incomplete,2,17,0.2,0,Overdue
3970,Meeting - Retrospective,3,06-12-2025,4,Meeting,"274,180,319",108,Complete,10,208,1.0,2,Complete
1143,Analysis - Performance Tuning,1,29-01-2026,3,Analysis,"1120,1103,601",193,Complete,6,262,0.6,3,Complete
135,Planning - Progress Review,3,26-04-2025,4,Planning,"41,89",522,Incomplete,8,16,0.8,1,Overdue
2732,Review - Research Paper,3,05-10-2025,5,Review,"1690,1417,2005",362,Complete,10,146,1.0,0,Complete
793,Meeting - Retrospective,3,14-06-2025,2,Meeting,,367,Incomplete,6,33,0.6,2,Pending
2819,Planning - Progress Review,2,02-10-2025,6,Planning,,340,Incomplete,2,143,0.2,3,Pending
3404,Review - Research Paper,3,09-08-2025,2,Review,"3354,2101",179,Incomplete,5,89,0.5,0,Pending
1796,Meeting - Client Call,1,17-03-2026,4,Meeting,"1116,1556",539,Incomplete,9,309,0.9,3,Pending
2708,Review - Experiment Design,2,01-04-2026,3,Review,2673,489,Incomplete,6,324,0.6,0,Pending
3341,Meeting - Sprint Planning,3,04-03-2026,7,Meeting,"747,748",175,Incomplete,2,296,0.2,1,Pending
